Product_Name,Product_Link,Product_Price
"Motorola Edge 40 Neo (Black Beauty, 128 GB)",https://www.flipkart.com/motorola-edge-40-neo-black-beauty-128-gb/p/itm01cc46d96a79f?pid=MOBGQFX6JGTWFSGD&lid=LSTMOBGQFX6JGTWFSGDTXTCZS&marketplace=FLIPKART&q=motorola+mobiles&store=tyy%2F4io&srno=s_2_25&otracker=search&otracker1=search&fm=Search&iid=00e20f00-9cc4-4017-b413-28c4e827e4ab.MOBGQFX6JGTWFSGD.SEARCH&ppt=sp&ppn=sp&ssid=68b1q4dmn40000001729623222883&qH=63c7eed1de4a5737,"₹22,999
₹27,99917% off"
"Motorola Edge 50 Pro 5G with 68W Charger (Moonlight Pearl, 256 GB)",https://www.flipkart.com/motorola-edge-50-pro-5g-68w-charger-moonlight-pearl-256-gb/p/itm6a1f980a4c742?pid=MOBGXFXYY2ZW8USH&lid=LSTMOBGXFXYY2ZW8USHKGOYU3&marketplace=FLIPKART&q=motorola+mobiles&store=tyy%2F4io&srno=s_2_26&otracker=search&otracker1=search&fm=Search&iid=00e20f00-9cc4-4017-b413-28c4e827e4ab.MOBGXFXYY2ZW8USH.SEARCH&ppt=sp&ppn=sp&ssid=68b1q4dmn40000001729623222883&qH=63c7eed1de4a5737,"₹31,999
₹36,99913% off"
"Motorola Edge 40 Neo (Peach Fuzz, 256 GB)",https://www.flipkart.com/motorola-edge-40-neo-peach-fuzz-256-gb/p/itmac1703bd2f7e1?pid=MOBGW6JJQK8ZTENA&lid=LSTMOBGW6JJQK8ZTENAEWWIIG&marketplace=FLIPKART&q=motorola+mobiles&store=tyy%2F4io&srno=s_2_27&otracker=search&otracker1=search&fm=Search&iid=00e20f00-9cc4-4017-b413-28c4e827e4ab.MOBGW6JJQK8ZTENA.SEARCH&ppt=sp&ppn=sp&ssid=68b1q4dmn40000001729623222883&qH=63c7eed1de4a5737,"₹24,999
₹29,99916% off"
"Motorola Edge 50 Pro 5G with 68W Charger (Luxe Lavender, 256 GB)",https://www.flipkart.com/motorola-edge-50-pro-5g-68w-charger-luxe-lavender-256-gb/p/itmba8105d0d22ad?pid=MOBGXFXYMTKAMPTS&lid=LSTMOBGXFXYMTKAMPTSN2DKRK&marketplace=FLIPKART&q=motorola+mobiles&store=tyy%2F4io&srno=s_2_28&otracker=search&otracker1=search&fm=Search&iid=00e20f00-9cc4-4017-b413-28c4e827e4ab.MOBGXFXYMTKAMPTS.SEARCH&ppt=sp&ppn=sp&ssid=68b1q4dmn40000001729623222883&qH=63c7eed1de4a5737,"₹31,999
₹36,99913% off"
"MOTOROLA Razar 50 Flip (Beach Sand, 256 GB)",https://www.flipkart.com/motorola-razar-50-flip-beach-sand-256-gb/p/itm30dfa64b2920f?pid=MOBH4M99BYKZNFSZ&lid=LSTMOBH4M99BYKZNFSZWYELMH&marketplace=FLIPKART&q=motorola+mobiles&store=tyy%2F4io&srno=s_2_29&otracker=search&otracker1=search&fm=Search&iid=00e20f00-9cc4-4017-b413-28c4e827e4ab.MOBH4M99BYKZNFSZ.SEARCH&ppt=sp&ppn=sp&ssid=68b1q4dmn40000001729623222883&qH=63c7eed1de4a5737,"₹69,990
₹79,99012% off"
"Motorola Edge 50 Pro 5G with 68W Charger (Vanilla Cream, 256 GB)",https://www.flipkart.com/motorola-edge-50-pro-5g-68w-charger-vanilla-cream-256-gb/p/itm13845054e0959?pid=MOBH2YWHMXUAFGDG&lid=LSTMOBH2YWHMXUAFGDGWYRILM&marketplace=FLIPKART&q=motorola+mobiles&store=tyy%2F4io&srno=s_2_30&otracker=search&otracker1=search&fm=Search&iid=00e20f00-9cc4-4017-b413-28c4e827e4ab.MOBH2YWHMXUAFGDG.SEARCH&ppt=sp&ppn=sp&ssid=68b1q4dmn40000001729623222883&qH=63c7eed1de4a5737,"₹31,999
₹36,99913% off"
"MOTOROLA razr 40 Ultra (Glacier Blue, 256 GB)",https://www.flipkart.com/motorola-razr-40-ultra-glacier-blue-256-gb/p/itm66b6234c67a82?pid=MOBH3YF9FQ24HDUS&lid=LSTMOBH3YF9FQ24HDUSRN2R4D&marketplace=FLIPKART&q=motorola+mobiles&store=tyy%2F4io&srno=s_2_31&otracker=search&otracker1=search&fm=Search&iid=00e20f00-9cc4-4017-b413-28c4e827e4ab.MOBH3YF9FQ24HDUS.SEARCH&ppt=sp&ppn=sp&ssid=68b1q4dmn40000001729623222883&qH=63c7eed1de4a5737,"₹69,990
₹1,19,99941% off"
"MOTOROLA razr 40 Ultra (INFINITE BLACK, 256 GB)",https://www.flipkart.com/motorola-razr-40-ultra-infinite-black-256-gb/p/itm66b6234c67a82?pid=MOBH3FEUYZHNJHFS&lid=LSTMOBH3FEUYZHNJHFSRZAJAK&marketplace=FLIPKART&q=motorola+mobiles&store=tyy%2F4io&srno=s_2_32&otracker=search&otracker1=search&fm=Search&iid=00e20f00-9cc4-4017-b413-28c4e827e4ab.MOBH3FEUYZHNJHFS.SEARCH&ppt=sp&ppn=sp&ssid=68b1q4dmn40000001729623222883&qH=63c7eed1de4a5737,"₹69,990
₹1,19,99941% off"
"Motorola Edge 40 Neo (Soothing Sea, 128 GB)",https://www.flipkart.com/motorola-edge-40-neo-soothing-sea-128-gb/p/itmcfb87467e7d9a?pid=MOBGQFX6AG2JD2XT&lid=LSTMOBGQFX6AG2JD2XTSPSYR7&marketplace=FLIPKART&q=motorola+mobiles&store=tyy%2F4io&srno=s_2_33&otracker=search&otracker1=search&fm=Search&iid=00e20f00-9cc4-4017-b413-28c4e827e4ab.MOBGQFX6AG2JD2XT.SEARCH&ppt=sp&ppn=sp&ssid=68b1q4dmn40000001729623222883&qH=63c7eed1de4a5737,"₹22,999
₹27,99917% off"
"MOTOROLA razr 40 Ultra (Viva Magenta, 256 GB)",https://www.flipkart.com/motorola-razr-40-ultra-viva-magenta-256-gb/p/itm66b6234c67a82?pid=MOBHYFU6F6Z5XP56&lid=LSTMOBHYFU6F6Z5XP56PPWWAB&marketplace=FLIPKART&q=motorola+mobiles&store=tyy%2F4io&srno=s_2_34&otracker=search&otracker1=search&fm=Search&iid=00e20f00-9cc4-4017-b413-28c4e827e4ab.MOBHYFU6F6Z5XP56.SEARCH&ppt=sp&ppn=sp&ssid=68b1q4dmn40000001729623222883&qH=63c7eed1de4a5737,"₹69,990
₹1,19,99941% off"
"MOTOROLA razr 40 Ultra (Peach Fuzz, 256 GB)",https://www.flipkart.com/motorola-razr-40-ultra-peach-fuzz-256-gb/p/itm66b6234c67a82?pid=MOBH3YFFXHNJYURY&lid=LSTMOBH3YFFXHNJYURYO5OIAI&marketplace=FLIPKART&q=motorola+mobiles&store=tyy%2F4io&srno=s_2_35&otracker=search&otracker1=search&fm=Search&iid=00e20f00-9cc4-4017-b413-28c4e827e4ab.MOBH3YFFXHNJYURY.SEARCH&ppt=sp&ppn=sp&ssid=68b1q4dmn40000001729623222883&qH=63c7eed1de4a5737,"₹69,990
₹1,19,99941% off"
"Motorola Edge 40 Neo (Caneel Bay, 128 GB)",https://www.flipkart.com/motorola-edge-40-neo-caneel-bay-128-gb/p/itm122f351a3a2a3?pid=MOBGQFX6K7YQJRSY&lid=LSTMOBGQFX6K7YQJRSY6BK1PK&marketplace=FLIPKART&q=motorola+mobiles&store=tyy%2F4io&srno=s_2_36&otracker=search&otracker1=search&fm=Search&iid=00e20f00-9cc4-4017-b413-28c4e827e4ab.MOBGQFX6K7YQJRSY.SEARCH&ppt=sp&ppn=sp&ssid=68b1q4dmn40000001729623222883&qH=63c7eed1de4a5737,"₹22,999
₹27,99917% off"
"Motorola Edge 50 Pro 5G with 68W Charger (Black Beauty, 256 GB)",https://www.flipkart.com/motorola-edge-50-pro-5g-68w-charger-black-beauty-256-gb/p/itmb3f6625c5c896?pid=MOBGXFXYDG8YRZU4&lid=LSTMOBGXFXYDG8YRZU4SAX9WW&marketplace=FLIPKART&q=motorola+mobiles&store=tyy%2F4io&srno=s_2_37&otracker=search&otracker1=search&fm=Search&iid=00e20f00-9cc4-4017-b413-28c4e827e4ab.MOBGXFXYDG8YRZU4.SEARCH&ppt=sp&ppn=sp&ssid=68b1q4dmn40000001729623222883&qH=63c7eed1de4a5737,"₹31,999
₹36,99913% off"
"Motorola Edge 40 (Nebula Green, 256 GB)",https://www.flipkart.com/motorola-edge-40-nebula-green-256-gb/p/itmaa0bf9c327a2b?pid=MOBGKHNBTVZZU8PH&lid=LSTMOBGKHNBTVZZU8PHORDDSI&marketplace=FLIPKART&q=motorola+mobiles&store=tyy%2F4io&srno=s_2_38&otracker=search&otracker1=search&fm=Search&iid=00e20f00-9cc4-4017-b413-28c4e827e4ab.MOBGKHNBTVZZU8PH.SEARCH&ppt=sp&ppn=sp&ssid=68b1q4dmn40000001729623222883&qH=63c7eed1de4a5737,"₹26,999
₹34,99922% off"
"Motorola Edge 30 (Meteor Grey, 128 GB)",https://www.flipkart.com/motorola-edge-30-meteor-grey-128-gb/p/itmb93fab2af209f?pid=MOBGAKFYPFFYGUTP&lid=LSTMOBGAKFYPFFYGUTPQXPLKW&marketplace=FLIPKART&q=motorola+mobiles&store=tyy%2F4io&srno=s_2_39&otracker=search&otracker1=search&fm=Search&iid=00e20f00-9cc4-4017-b413-28c4e827e4ab.MOBGAKFYPFFYGUTP.SEARCH&ppt=sp&ppn=sp&ssid=68b1q4dmn40000001729623222883&qH=63c7eed1de4a5737,"₹26,999
₹34,99922% off"
"Motorola Edge 40 Neo (Caneel Bay, 256 GB)",https://www.flipkart.com/motorola-edge-40-neo-caneel-bay-256-gb/p/itm55813a9671489?pid=MOBGQFX6APUFAPMS&lid=LSTMOBGQFX6APUFAPMSU240FX&marketplace=FLIPKART&q=motorola+mobiles&store=tyy%2F4io&srno=s_2_40&otracker=search&otracker1=search&fm=Search&iid=00e20f00-9cc4-4017-b413-28c4e827e4ab.MOBGQFX6APUFAPMS.SEARCH&ppt=sp&ppn=sp&ssid=68b1q4dmn40000001729623222883&qH=63c7eed1de4a5737,"₹24,999
₹29,99916% off"
"Motorola Edge 30 Fusion (Cosmic grey, 128 GB)",https://www.flipkart.com/motorola-edge-30-fusion-cosmic-grey-128-gb/p/itmcc103ec39dbdf?pid=MOBGFGM2XEFCJYQF&lid=LSTMOBGFGM2XEFCJYQFEINEUF&marketplace=FLIPKART&q=motorola+mobiles&store=tyy%2F4io&srno=s_2_41&otracker=search&otracker1=search&fm=Search&iid=00e20f00-9cc4-4017-b413-28c4e827e4ab.MOBGFGM2XEFCJYQF.SEARCH&ppt=sp&ppn=sp&ssid=68b1q4dmn40000001729623222883&qH=63c7eed1de4a5737,"₹25,799
₹49,99948% off"
"MOTOROLA g82 5G(White Lily, 128 GB)",https://www.flipkart.com/motorola-g82-5g-white-lily-128-gb/p/itm0ff99785d62ad?pid=MOBGBEU72QZHCSQZ&lid=LSTMOBGBEU72QZHCSQZYDR0YH&marketplace=FLIPKART&q=motorola+mobiles&store=tyy%2F4io&srno=s_2_42&otracker=search&otracker1=search&fm=Search&iid=00e20f00-9cc4-4017-b413-28c4e827e4ab.MOBGBEU72QZHCSQZ.SEARCH&ppt=sp&ppn=sp&ssid=68b1q4dmn40000001729623222883&qH=63c7eed1de4a5737,"₹23,999"
"MOTOROLA g82 5G (White Lily, 128 GB)",https://www.flipkart.com/motorola-g82-5g-white-lily-128-gb/p/itm08f3db37545ae?pid=MOBGBEU7KZR9AGHS&lid=LSTMOBGBEU7KZR9AGHSGXPDRX&marketplace=FLIPKART&q=motorola+mobiles&store=tyy%2F4io&srno=s_2_43&otracker=search&otracker1=search&fm=Search&iid=00e20f00-9cc4-4017-b413-28c4e827e4ab.MOBGBEU7KZR9AGHS.SEARCH&ppt=sp&ppn=sp&ssid=68b1q4dmn40000001729623222883&qH=63c7eed1de4a5737,"₹25,999"
"Motorola Edge 30 Fusion (Solar Gold, 128 GB)",https://www.flipkart.com/motorola-edge-30-fusion-solar-gold-128-gb/p/itm68ac494d3a503?pid=MOBGFGM2RYYQQASG&lid=LSTMOBGFGM2RYYQQASG3TNONU&marketplace=FLIPKART&q=motorola+mobiles&store=tyy%2F4io&srno=s_2_44&otracker=search&otracker1=search&fm=Search&iid=00e20f00-9cc4-4017-b413-28c4e827e4ab.MOBGFGM2RYYQQASG.SEARCH&ppt=sp&ppn=sp&ssid=68b1q4dmn40000001729623222883&qH=63c7eed1de4a5737,"₹42,999
₹49,99914% off"
"Motorola Edge 40 (Eclipse Black, 256 GB)",https://www.flipkart.com/motorola-edge-40-eclipse-black-256-gb/p/itmbe5b18bf1f229?pid=MOBGKHNBY3JZJHTB&lid=LSTMOBGKHNBY3JZJHTB0I8TCJ&marketplace=FLIPKART&q=motorola+mobiles&store=tyy%2F4io&srno=s_2_45&otracker=search&otracker1=search&fm=Search&iid=00e20f00-9cc4-4017-b413-28c4e827e4ab.MOBGKHNBY3JZJHTB.SEARCH&ppt=sp&ppn=sp&ssid=68b1q4dmn40000001729623222883&qH=63c7eed1de4a5737,"₹34,999"
"Motorola Edge 40 Neo (Black Beauty, 256 GB)",https://www.flipkart.com/motorola-edge-40-neo-black-beauty-256-gb/p/itmd1cc863c7e37a?pid=MOBGQFX6FXEZ3GCE&lid=LSTMOBGQFX6FXEZ3GCEQGSJBA&marketplace=FLIPKART&q=motorola+mobiles&store=tyy%2F4io&srno=s_2_46&otracker=search&otracker1=search&fm=Search&iid=00e20f00-9cc4-4017-b413-28c4e827e4ab.MOBGQFX6FXEZ3GCE.SEARCH&ppt=sp&ppn=sp&ssid=68b1q4dmn40000001729623222883&qH=63c7eed1de4a5737,"₹24,999
₹29,99916% off"
"Motorola edge 30 (Meteor Grey, 128 GB)",https://www.flipkart.com/motorola-edge-30-meteor-grey-128-gb/p/itma02c4f5bca2df?pid=MOBGDCYGCZCYGYYZ&lid=LSTMOBGDCYGCZCYGYYZDNNWFQ&marketplace=FLIPKART&q=motorola+mobiles&store=tyy%2F4io&srno=s_2_47&otracker=search&otracker1=search&fm=Search&iid=00e20f00-9cc4-4017-b413-28c4e827e4ab.MOBGDCYGCZCYGYYZ.SEARCH&ppt=sp&ppn=sp&ssid=68b1q4dmn40000001729623222883&qH=63c7eed1de4a5737,"₹24,999
₹30,99919% off"
"Motorola Razr (Black, 128 GB)",https://www.flipkart.com/motorola-razr-black-128-gb/p/itm4c4bee7d49861?pid=MOBFZZC4AWRCPCQY&lid=LSTMOBFZZC4AWRCPCQYMRFCGL&marketplace=FLIPKART&q=motorola+mobiles&store=tyy%2F4io&srno=s_2_48&otracker=search&otracker1=search&fm=Search&iid=00e20f00-9cc4-4017-b413-28c4e827e4ab.MOBFZZC4AWRCPCQY.SEARCH&ppt=sp&ppn=sp&ssid=68b1q4dmn40000001729623222883&qH=63c7eed1de4a5737,"₹1,49,999"
